t,cum_regret_linucb,cum_regret_alg1_oracle_bank,cum_regret_alg1_random_bank
531,17.072986138753727,98.37643377824824,98.51871984236872
532,17.084651464074874,98.42112162284188,98.55876861123741
533,17.084651464074874,98.48632713626237,98.55876861123741
534,17.084651464074874,98.71085380253389,98.70771866640172
535,17.084651464074874,98.82331137748938,98.80893583464692
536,17.084651464074874,98.89305363639572,98.94138873878273
537,17.084651464074874,98.98909108044938,99.01949879325299
538,17.1219129377424,99.05710827926002,99.12181326861777
539,17.130297429247733,99.19853812090298,99.14567603572253
540,17.155663927771297,99.25263198390249,99.21655061565434
541,17.169210197875774,99.32029938996978,99.31422703913616
542,17.22441269099527,99.46776854932878,99.4800949274628
543,17.265453304999724,99.7059018984301,99.63935404355666
544,17.265453304999724,99.77487345393635,99.75044592619196
545,17.265453304999724,99.88381385372084,99.86368740226187
546,17.265453304999724,99.98236418858099,100.02123850259568
547,17.277021792534637,100.0465628340493,100.10895332010392
548,17.277021792534637,100.11933409707255,100.21423685724326
549,17.316966946053295,100.3395519349893,100.50786541144552
550,17.316966946053295,100.34240814645317,100.55367283072523
551,17.32074070443943,100.44806217633791,100.6975717998282
552,17.32074070443943,100.49248106087255,100.73710880176726
553,17.32074070443943,100.644321426605,100.76227186240185
554,17.32074070443943,100.74555194337805,100.90529574079419
555,17.32074070443943,100.81012057606591,101.04356447068015
556,17.32074070443943,100.89983265960865,101.20053842717653
557,17.32074070443943,100.96577859153729,101.29903625630935
558,17.32074070443943,101.03282579804173,101.40288663778128
559,17.326469863105554,101.03855495670786,101.4351480244502
560,17.329343497369234,101.09734321279387,101.50230584190808
561,17.329343497369234,101.21499133160675,101.6697328974257
562,17.34542706550072,101.27844404461239,101.84947642383555
563,17.36798564251698,101.3565852054538,101.98991176064919
564,17.36798564251698,101.44425505655444,102.11591045104468
565,17.36798564251698,101.54456528321046,102.2984240992458
566,17.41737532643861,101.61100900470036,102.38614677123216
567,17.41737532643861,101.7354175898422,102.53534142253731
568,17.41737532643861,101.74146592204013,102.59898871721799
569,17.42985093167981,101.82423074156891,102.71199402976694
570,17.46546847393063,101.87095056965428,102.74761157201776
571,17.46546847393063,101.92027782211285,102.93511048466634
572,17.46546847393063,102.10973522937013,103.08327666030557
573,17.492543771324833,102.22575044614402,103.18829171724394
574,17.522178398595038,102.30855736195595,103.30589371352647
575,17.522178398595038,102.40482190323473,103.40131702185559
576,17.522178398595038,102.4796028048988,103.50985733725247
577,17.522178398595038,102.58762946618967,103.50985733725247
578,17.618620734682096,102.67972311654844,103.5379975611711
579,17.623238871534504,102.73708417991517,103.55924627675519
580,17.623238871534504,102.82371248436122,103.71999172206284
581,17.63842741081674,102.83146975831862,103.7632308597451
582,17.654404477423114,102.93404153756799,103.81725080830529
583,17.68135776243647,102.97516041684442,103.88276184559304
584,17.703888834401557,103.07696368096704,103.9744729829068
585,17.716116404335445,103.326840366926,104.14317378770652
586,17.716116404335445,103.70897154160252,104.47709919106276
587,17.789901963145724,104.0191764167878,104.78730406624804
588,17.81839506436742,104.28920074523715,105.0573283946974
589,17.820731821273935,104.59678218536051,105.36490983482075
590,17.82744963564331,104.86314509881937,105.63127274827961
591,17.82744963564331,104.96712324690856,105.7567229954625
592,17.82744963564331,105.00595568531934,105.87751714165317
593,17.8349810285385,105.01896841078627,105.89052986712011
594,17.84591858052549,105.0726563373253,105.9734036886385
595,17.84591858052549,105.16750586941143,106.02728773612164
596,17.86400866529678,105.2718124767249,106.07294767390985
597,17.897418746680703,105.30522255810882,106.10635775529377
598,17.916904046617834,105.3861722502596,106.18730744744455
599,17.93210261463596,105.55063356000623,106.33168247162969
600,17.93210261463596,105.90255667638917,106.63116709275667
601,17.93210261463596,106.19931690154095,106.9836671970835
602,17.935969986175365,106.28908299007159,107.29756308202658
603,17.935969986175365,106.44111977109287,107.593283711659
604,17.935969986175365,106.8528181613067,108.00498210187283
605,17.935969986175365,107.0635140540908,108.21826595586394
606,17.935969986175365,107.14842769708046,108.33811695963468
607,17.935969986175365,107.18998190968011,108.37967117223432
608,17.949626964569546,107.22223107957542,108.46183350702806
609,17.949626964569546,107.42780676899575,108.66427056334763
610,17.953830710240005,107.50264200575012,108.72325431364088
611,17.998363641999465,107.58148956417595,108.76778724540034
612,18.02407757079425,107.66865970016477,108.8433698566033
613,18.057714533142413,107.7779142634934,108.95262441993194
614,18.084473968404605,108.06459782671264,109.22123271803133
615,18.17229168709026,108.37575502908601,109.38802795550626
616,18.17229168709026,108.66785660164322,109.68012952806347
617,18.17229168709026,108.95161816923888,109.96389109565914
618,18.17229168709026,109.27878061218975,110.29105353861
619,18.17229168709026,109.4099370332517,110.4472157388219
620,18.17229168709026,109.4328004573063,110.53354646551149
621,18.1725379176233,109.44604750725075,110.54679351545595
622,18.17936499787551,109.47890086920614,110.57964687741134
623,18.17936499787551,109.69692594045586,110.69637276707782
624,18.17936499787551,109.73487532367272,110.73432215029469
625,18.179646367477293,109.77546863811703,110.774915464739
626,18.179646367477293,109.88065507763923,110.8801019042612
627,18.205857273913555,110.023678411464,111.01744917818819
628,18.218561277106666,110.32932058180661,111.26803836062648
629,18.26030012955583,110.58738791275911,111.52610569157898
630,18.260420647829175,110.8411496361395,111.77986741495937
631,18.260420647829175,111.1482877845811,112.08700556340096
632,18.260420647829175,111.45611362960821,112.39483140842808
633,18.260420647829175,111.55667405894572,112.49539183776558
634,18.260420647829175,111.57619045858584,112.57078509183276
635,18.260420647829175,111.5916571393057,112.58625177255261
636,18.283010472783108,111.59628679054397,112.6320581732568
637,18.283010472783108,111.65832672073329,112.70565886369286
638,18.299678186618333,111.73132641716536,112.74932969403756
639,18.299678186618333,111.8236559007527,112.79603885316713
640,18.357321518116667,111.88129923225104,112.85368218466547
641,18.404225566512363,111.9863460887931,112.95872904120753
642,18.4261339206749,112.29299142864184,113.21420494617865
643,18.46066109037173,112.66232086089738,113.51496171729008
644,18.46066109037173,112.96853453834633,113.82117539473903
645,18.46078025630021,113.21661158197996,114.06925243837266
646,18.482734223808865,113.50993065096652,114.36257150735922
647,18.48898419802418,113.72620521647731,114.59923377882845
648,18.48898419802418,113.8496524120246,114.77971218027444
649,18.48898419802418,113.90146495687672,114.90373501115003
650,18.52739838247805,113.98733550794347,114.93831859496487
651,18.538019527663135,114.0516123789922,114.99089290443494
652,18.538019527663135,114.2230298966965,115.06254448148822
653,18.538019527663135,114.26502756540846,115.13158753004781
654,18.53984433052527,114.2774237241589,115.18067459861764
655,18.57023199705809,114.34547852552173,115.27240936007561
656,18.596201037501398,114.51306823777175,115.27478231302095
657,18.596201037501398,114.7500292120263,115.55099487310804
658,18.615000378211814,114.8417707492493,115.74159070848432
659,18.615000378211814,114.97467579357011,115.99094881183322
660,18.62361381745134,115.01645592268623,116.30219274282805
661,18.63309367710438,115.10729136927895,116.53183745872093
662,18.63309367710438,115.21170831456885,116.57960708191776
663,18.63309367710438,115.31235801139061,116.68034644483068
664,18.651349762121235,115.36619474523633,116.75203056351965
665,18.651349762121235,115.42132682928414,116.98717976717757
666,18.68897447567207,115.44322434612548,117.33875631105809
667,18.69625894467326,115.46221359045109,117.56121752322863
668,18.740093675893924,115.50361578551492,117.66804198939849
669,18.760588184579046,115.57983304225522,117.74371796297385
670,18.767017353419185,115.63739950985193,117.81634324519749
671,18.770627220294436,115.8340634703036,117.87540865175353
672,18.784074920062764,116.06654167448465,117.94970285674614
673,18.784074920062764,116.1541978570584,118.0843795556393
674,18.784074920062764,116.33348138801314,118.23855644167746
675,18.793110105198327,116.41462131301387,118.2880068766642
676,18.793110105198327,116.44845672236772,118.2880068766642
677,18.799827608306238,116.4706317306078,118.32937465058781
678,18.799827608306238,116.8727037760238,118.38843160354685
679,18.826819313597777,117.1368196248252,118.46488477258866
680,18.837539438434057,117.56791892615222,118.91588268351227
681,18.93585443900921,117.7555792301091,119.18168612047123
682,18.93585443900921,117.80791005008568,119.71542084715901
683,18.93585443900921,117.90067613146881,119.80818692854214
684,18.93585443900921,117.9671395416364,119.9003095513095
685,18.942684749157205,118.09484654315797,120.05484764091392
686,18.942684749157205,118.22966585210698,120.19151305808903
687,18.967283519635345,118.28339578650154,120.29365959630776
688,19.00801219924864,118.31866083817904,120.36227232498767
689,19.00801219924864,118.38265105867686,120.44913654158317
690,19.04766518318923,118.42194633448571,120.91535081431682
691,19.04766518318923,118.81888792234957,121.33548786899836
692,19.04766518318923,119.00518572696879,121.87817654161526
693,19.04766518318923,119.05111892618247,122.01060743838279
694,19.05353416200518,119.05111892618247,122.05697947495604
695,19.05353416200518,119.28473432993776,122.07514822855713
696,19.05353416200518,119.3202575155247,122.13109865242629
697,19.062593235584163,119.5725565584459,122.28525137177789
698,19.067584265077752,119.95718120685635,122.63791001480054
699,19.067584265077752,120.11838834067781,122.84279339270508
700,19.067584265077752,120.41292909298933,123.36717871712668
701,19.098178162127365,120.57626732725188,123.53051695138923
702,19.098178162127365,120.72185736065563,123.71595900290332
703,19.098178162127365,120.89195377145509,123.88035602039213
704,19.125943673582686,121.03361660779902,123.98188900688442
705,19.149900844969995,121.0679443823168,124.0415470047815
706,19.16768846994913,121.09572106056213,124.11184863268012
707,19.16768846994913,121.23134062795415,124.29442353959831
708,19.16768846994913,121.43391520326965,124.78874011391711
709,19.16768846994913,121.56603674676558,125.17012303142238
710,19.16768846994913,121.9083916560516,125.5262572265386
711,19.16768846994913,122.08435123519368,126.03554720813797
712,19.18591840998069,122.43655276414948,126.56751326226376
713,19.187940998238687,122.48578116214806,126.62179474428405
714,19.207193829869286,122.6610875432312,126.63878711207185
715,19.207193829869286,122.69416762391542,126.69080902383202
716,19.220181233628832,122.95581280881555,126.81933515761335
717,19.262724334350587,123.31163225136412,127.13475497409068
718,19.262724334350587,123.54478266876166,127.67671317627423
719,19.31661250491599,123.60504642407753,127.82550836019686
720,19.34018916790754,123.77915262605853,127.99961456217787
721,19.34018916790754,123.8908491774518,128.1651021951072
722,19.34018916790754,124.09908758976286,128.34085531443188
723,19.35017348320686,124.21845877880689,128.45243421633455
724,19.378575705135574,124.26619411216465,128.51406002793263
725,19.38829667288215,124.30964188675108,128.58697431039397
726,19.38829667288215,124.4083558001223,128.68595681356285
727,19.4523541418892,124.57741065759566,129.0505746310771
728,19.4523541418892,124.79616857510628,129.5495846230035
729,19.4523541418892,125.23321885314482,130.00641768998418
730,19.4523541418892,125.383933676577,130.22737954179306
731,19.4523541418892,125.70045290833576,130.3653709128282
732,19.4523541418892,125.70045290833576,130.41149186224507
733,19.4523541418892,125.8947950320814,130.5219017752549
734,19.4523541418892,125.93232422660479,130.57381630880977
735,19.4523541418892,126.2234313604979,130.75332775487416
736,19.457005516164795,126.4677962659977,130.80944109253457
737,19.457005516164795,126.86034975432611,130.8332812611214
738,19.457005516164795,127.15711876648021,130.89469636018333
739,19.457005516164795,127.21128127867624,130.89469636018333
740,19.457005516164795,127.32091355019547,130.92994191639156
741,19.457005516164795,127.35864254127625,131.33751682182162
742,19.457005516164795,127.51958891092323,131.60437005190263
743,19.464855645593968,127.58063023417814,131.78837640505677
744,19.49807518516089,127.63443228467644,132.06291168117303
745,19.49807518516089,127.66878360226727,132.5490858542892
746,19.509699352162993,127.80454943940195,132.89125078686592
747,19.532678751631938,127.84524106636106,133.30157039012857
748,19.532678751631938,128.2903631726958,133.42046473411196
749,19.532678751631938,128.37733556334067,133.42046473411196
750,19.532678751631938,128.4394764472886,133.44847330605776
751,19.551557252962162,128.76528714698688,133.47598140505136
752,19.551557252962162,129.0778421017525,133.50406037495046
753,19.557036542236705,129.15952485495905,133.56240371445145
754,19.573383276484233,129.1884691313501,133.59632414280105
755,19.573383276484233,129.3300182746057,133.67394375353155
756,19.573383276484233,129.3300182746057,133.77901329424054
757,19.573383276484233,129.420586160251,134.1651598510519
758,19.573383276484233,129.57685309064905,134.53048487282433
759,19.573383276484233,129.72092767425949,134.80693188395713
760,19.578797089130045,129.7951491896665,135.02910191242825
761,19.578797089130045,129.8807381463645,135.40198438397758
